Ville,Chanson,Artiste,complete_address,lat,lng,spotify
Evreux,Évreux,Vincent Delerm,"Évreux,France",49.0270129,1.151361,https://open.spotify.com/track/46dTw7AxGkei66EII87FI5
Fontenay-aux-Roses,Fontenay-aux-Roses,Maxime Le Forestier,"92260 Fontenay-aux-Roses,France",48.789776,2.287181,https://open.spotify.com/track/1e7bUsj3k6eEzmXvRyBXuz
Gargilesse,Gargilesse,Florent Marchet,"36190 Gargilesse-Dampierre,France",46.5096517,1.6191117,https://open.spotify.com/track/0pwof2sECAm3cxoqM77c5y
Geneve,Genève,William Sheller,"Geneva,Switzerland",46.2043907,6.1431577,https://open.spotify.com/track/3yu0saV6W07qmVyKVdATKK
Gottingen,Göttingen,Barbara,"Göttingen,Germany",51.54128040000001,9.915803499999999,https://open.spotify.com/track/2ZDTHTFzBneaicxxRpKpWe
Grenoble,Pierre de Grenoble,Malicorne,"Grenoble,France",45.188529,5.724524,https://open.spotify.com/track/03Wo1KGCswoSzh7Gtdn8pi
Grimaud,Grimaud,Laurent Voulzy,"83310 Grimaud,France",43.274308,6.521865,https://open.spotify.com/track/6FMjfXy9EhaSQWwzDwU10N
Hambourg,Hambourg,Édith Piaf,"Hamburg,Germany",53.5510846,9.9936819,https://open.spotify.com/track/7rKyIhcSBjFugDuBQUaPne
Hanoi,Hanoï,La Grande Sophie,"Hanoi,Hoàn Kiếm,Hanoi,Vietnam",21.0277644,105.8341598,
Hiroshima,Hiroshima,Georges Moustaki,"Hiroshima,Japan",34.3852894,132.4553055,https://open.spotify.com/track/5goocnNYEZmgh23aqARL5z
Hollywood,Hollywood,David McNeil,"Hollywood,Los Angeles,CA,USA",34.0928092,-118.3286614,https://open.spotify.com/track/1HviueSzIwOgKhBqm8usRa
Hollywood,Hollywood,Yves Montand,"Hollywood,Los Angeles,CA,USA",34.0928092,-118.3286614,https://open.spotify.com/track/07naEs8TvcXjaQIIMjpPeA
Hong Kong,Hong Kong Star,France Gall,Hong Kong,22.3193039,114.1693611,https://open.spotify.com/track/6lnGjGAl14wojZgyECXAre
Honolulu,Honolulu Lulu,David McNeil,"Honolulu,HI,USA",21.3069444,-157.8583333,https://open.spotify.com/track/6kv3CvEISoX0ZmW9kEBJNU
Hénin-Beaumont,Hénin-Beaumont,Gauvain Sers,"Hénin-Beaumont,France",50.420087,2.94728,https://open.spotify.com/track/1xFiAiQY6RIMgeaizyuQTE
Hénin-Liétard,Hénin-Liétard,Henri Salvador,"Hénin-Beaumont,France",50.420087,2.94728,
Hénin-Liétard,Hénin-Liétard,Les Charlots,"Hénin-Beaumont,France",50.420087,2.94728,https://open.spotify.com/track/0bwNPfW04MjQjxAeF7aZ2m
Istanbul,Istanbul,Dario Moreno,"İstanbul,Turkey",41.0082376,28.9783589,https://open.spotify.com/track/5vl1bjZZBzpwvnLr0nkEs0
Istanbul,Istanbul,Marc Aryan,"İstanbul,Turkey",41.0082376,28.9783589,https://open.spotify.com/track/0Zfsuysf4bXeddiWOrFVWq
Ivry,Le P'tit Ivry,Allain Leprest,"94200 Ivry-sur-Seine,France",48.813055,2.38822,
Jerusalem,Jérusalem,Édith Piaf,"Jerusalem,Israel",31.768319,35.21371,https://open.spotify.com/track/1cgzUSI8YfByQw8o0zxm7H
Jerusalem,Lisboa Jérusalem,Igit,"Jerusalem,Israel",31.768319,35.21371,https://open.spotify.com/track/374ZNztJumy3umEMTDewT9
Jerusalem,Noël à Jérusalem,Enrico Macias,"Jerusalem,Israel",31.768319,35.21371,https://open.spotify.com/track/4KvIFASnRlpwjbmRQ7Fe8w
Jerusalem,Un mur à Jérusalem,Rika Zaraï,"Jerusalem,Israel",31.768319,35.21371,
Jerusalem,Yerushalaim (Jérusalem),Charles Aznavour,"Jerusalem,Israel",31.768319,35.21371,
Joinville-le-Pont,À Joinville-le-Pont,Bourvil,"Joinville-le-Pont,France",48.821267,2.472043,https://open.spotify.com/track/3aEF9H7R5lTQBAcZ0OW49F
"Kaboul,Afghanistan",Manhattan-Kaboul,Renaud et Axelle Red,"Kabul,Afghanistan",34.5553494,69.207486,https://open.spotify.com/track/6Ac6dm7kYDDmIu8DEit3Lh
Katmandou,Katmandou Express,Sttellla,"Kathmandu 44600,Nepal",27.7172453,85.3239605,https://open.spotify.com/track/409iSR5w5PMLV7Kg5KCf3l
La Rochelle,Novembre à La Rochelle,Sylvie Vartan,"La Rochelle,France",46.160329,-1.151139,https://open.spotify.com/track/1fpAazrv2FyPBn8HaQ8DXW
"Lambé,France",Lambé an Dro,Matmatah,"Lambézellec,Brest,France",48.4262999,-4.4903012,https://open.spotify.com/track/4TQxGBi80EZbm6COxwIcGR
Latour-de-Carol,Monsieur le chef de gare de Latour-de-Carol,Brigitte Fontaine,"66760 Latour-de-Carol,France",42.465035,1.890716,
Lausanne,Entre Lausanne et Courgelay,Gustav,"Lausanne,Switzerland",46.5196535,6.6322734,
Lausanne,Lausanne,Jean Villard-Gilles,"Lausanne,Switzerland",46.5196535,6.6322734,https://open.spotify.com/track/7GrFPc941YMJdwhDEuewI3
"Le Caire,Egypte",Les Épices du souk du Caire,Bénabar,"Cairo,Cairo Governorate,Egypt",30.0444196,31.2357116,https://open.spotify.com/track/5h6j28BeMl5Nu27tGzGt9f
"Le Havre,France",Les Amoureux du Havre,Eddie Constantine,"Le Havre,France",49.49437,0.107929,https://open.spotify.com/track/46wG3kkqoC1FcOyvc3qooK
Le Mans,Le Mans,Didier Wampas,"Le Mans,France",48.00611000000001,0.199556,https://open.spotify.com/track/5jMUD6mVLocOifENNPDkF7
Le Touquet,Le Touquet juillet 1925,Hubert-Félix Thiéfaine,"Le Touquet,France",50.521276,1.590675,https://open.spotify.com/track/3wx7AeslYAuM26n2hIhZQ5
Le Tréport,Le Tréport,Allan Vermeer,"Le Tréport,France",50.05916999999999,1.382472,
Le Tréport,Terminus Le Tréport,Bertrand Belin,"Le Tréport,France",50.05916999999999,1.382472,https://open.spotify.com/track/3K4eQOILnr1fb3hVhprLmP
Le Zoute,Knocke-le-Zoute tango,Jacques Brel,"Zoute,8300 Knokke-Heist,Belgium",51.35491,3.30477,
"Les Lilas,France",Le Poinçonneur des Lilas,Serge Gainsbourg,"Les Lilas,France",48.881935,2.419452,https://open.spotify.com/track/4FpA7X9xYFYHVvhmTgcJhb
Levallois,Le Vénitien de Levallois,Dalida,"92300 Levallois-Perret,France",48.89321700000001,2.287864,https://open.spotify.com/track/7DN1fCCkUK7k6ebA9cje58
Liege,Ami de Liège,Damien Saez,"Liège,Belgium",50.6325574,5.5796662,
Liege,Il neige sur Liège,Jacques Brel,"Liège,Belgium",50.6325574,5.5796662,https://open.spotify.com/track/4lSYjmgi7bilP3DdCKTCgp
Lille,... Mais avec Lille,Les Blaireaux,"Lille,France",50.62925,3.057256,
Lille,Allez Lille!,Le Grand Jojo,"Lille,France",50.62925,3.057256,
Lille,Lille,Degadezoo,"Lille,France",50.62925,3.057256,
Lisbonne,Lisboa,Charles Aznavour,"Lisbon,Portugal",38.7222524,-9.1393366,https://open.spotify.com/track/5Cc6l31vu9A268hMS57o04
Lisbonne,Lisboa Jérusalem,Igit,"Lisbon,Portugal",38.7222524,-9.1393366,https://open.spotify.com/track/374ZNztJumy3umEMTDewT9
Lisbonne,Lisbonne,Lilicub,"Lisbon,Portugal",38.7222524,-9.1393366,https://open.spotify.com/track/4u3SiiwsanANcvGqIaZLt9
"Liverpool,UK",L'Hiver au lit à Liverpool,Jacques Higelin,"Liverpool,UK",53.4083714,-2.9915726,https://open.spotify.com/track/1v6OSNu6Wty7Yq4TQxeeka
"Liverpool,UK",Liverpool,Patsy,"Liverpool,UK",53.4083714,-2.9915726,https://open.spotify.com/track/69ycjuQOn7FGEhCSOFuYm5
"Liverpool,UK",Manchester et Liverpool,Marie Laforêt,"Liverpool,UK",53.4083714,-2.9915726,https://open.spotify.com/track/5qi7expdHkAQcx9DRU1Nw0
Ljubljana,Ljubljana,Lescop,"Ljubljana,Slovenia",46.0569465,14.5057515,https://open.spotify.com/track/6rAKxl7GU2D2USW5CfNyBs
Londres,La Fille de Londres,Germaine Montero,"London,UK",51.5073509,-0.1277583,https://open.spotify.com/track/5onha3MPgyVhStlMsOwven
Londres,La Fille de Londres,Juliette Gréco,"London,UK",51.5073509,-0.1277583,https://open.spotify.com/track/2zzaMAUkDJ5PA8CtKxw3b9
Londres,Tamisez Londres,Philippe Lafontaine,"London,UK",51.5073509,-0.1277583,https://open.spotify.com/track/5Mg1x065EMmUteeZgfst4m
Los Angeles,Los Angeles,Benjamin Biolay,"Los Angeles,CA,USA",34.0522342,-118.2436849,https://open.spotify.com/track/6SN57AGmpzEdU01uuoiJz3
Los Angeles,Los Angeles,Lescop,"Los Angeles,CA,USA",34.0522342,-118.2436849,https://open.spotify.com/track/6ikPVwqJOb6BBfAgYTyE2x
Los Angeles,Los Angeles 84,Philippe de Dieuleveult,"Los Angeles,CA,USA",34.0522342,-118.2436849,https://open.spotify.com/track/33SI9oEoX5c6EoZsTBWsok
Louviers,Sur la route de Louviers,chanson traditionnelle,"27400 Louviers,France",49.2152477,1.1686123,
Louxor,Louxor j'adore,Philippe Katerine,"Luxor,Luxor City,Luxor,Luxor Governorate,Egypt",25.6872431,32.6396357,https://open.spotify.com/track/60udb73Xe8KJ7IzBhn3ptV
Lyon,Lyon presqu'île,Benjamin Biolay,"Lyon,France",45.764043,4.835659,https://open.spotify.com/track/6iDP1hQ79enug5RhxgCrGl
Macao,Macao,Le Grand Orchestre du Splendid,Macao,22.198745,113.543873,https://open.spotify.com/track/3xDhqLJzXCy4RXLE3uVcpn
Madrid,Il neige sur Madrid,Nicolas Peyrac,"Madrid,Spain",40.4167754,-3.7037902,https://open.spotify.com/track/4h3CcWCrrvzGa8eC257dpk
Madrid,Madrid,Holden,"Madrid,Spain",40.4167754,-3.7037902,https://open.spotify.com/track/6f9sK48MidtavjE5EmKuaX
Madrid,Madrid Madrid,Nilda Fernández,"Madrid,Spain",40.4167754,-3.7037902,https://open.spotify.com/track/2OBD53RR6zuxOTrCcR5QTH
Manchester,Manchester et Liverpool,Marie Laforêt,"Manchester,UK",53.4807593,-2.2426305,https://open.spotify.com/track/5qi7expdHkAQcx9DRU1Nw0
Marienbad,Marienbad,Barbara,"353 01 Mariánské Lázně,Czechia",49.9645986,12.7011977,https://open.spotify.com/track/2grxKagCPh1vZH5N0aOeRK
Marly-Gomont,Marly-Gomont,Kamini,"02120 Marly-Gomont,France",49.9060119,3.791255999999999,https://open.spotify.com/track/42SUjSOr2tsUmOIlYBX04Z
Marrakech,Marrakech,Sapho,"Marrakesh,Morocco",31.6294723,-7.981084500000001,https://open.spotify.com/track/5jTRsjAzLdLwOGiWRtGm7Q
Marrakech,Marrakech Saint-Tropez,L'Algérino et Florin Salam,"Marrakesh,Morocco",31.6294723,-7.981084500000001,
Marseille,À Marseille,Michèle Arnaud,"Marseille,France",43.296482,5.36978,
Marseille,À Marseille,Jacqueline Huet,"Marseille,France",43.296482,5.36978,
Marseille,À Marseille,Mouloudji,"Marseille,France",43.296482,5.36978,https://open.spotify.com/track/4eQPWqhZROOHVbdyfsMQe3
Marseille,À Marseille,Claude Robin,"Marseille,France",43.296482,5.36978,
Marseille,À Marseille,Madeleine Robinson,"Marseille,France",43.296482,5.36978,
Marseille,À Marseille un soir !,Alibert,"Marseille,France",43.296482,5.36978,
Marseille,"Bonjour,bonsoir,adieu Marseille",Alibert,"Marseille,France",43.296482,5.36978,https://open.spotify.com/track/5D05l4XVRuitaDcjn6tUtp
Marseille,Allez vaï Marseille !,Charles Aznavour,"Marseille,France",43.296482,5.36978,
Marseille,Il pleut sur Marseille,Didier Barbelivien,"Marseille,France",43.296482,5.36978,
Marseille,Il pleut sur Marseille,Jacques Menichetti,"Marseille,France",43.296482,5.36978,https://open.spotify.com/track/4cg1mgplWUQhy5WvCPe5vI
Marseille,Le Mercenaire de Marseille,Richard Berry,"Marseille,France",43.296482,5.36978,
Marseille,Le temps que jarrive à Marseille,Claude François,"Marseille,France",43.296482,5.36978,https://open.spotify.com/track/5DtqxXwGJnrv9la77WcYQa
Marseille,Les Enfants de Marseille,Serge Kerval,"Marseille,France",43.296482,5.36978,
Marseille,Les Fantômes de Marseille,Jean Guidoni,"Marseille,France",43.296482,5.36978,https://open.spotify.com/track/1QZWGQiAO1dqC1iAZDwHC1
Marseille,Les Toits de Marseille,Isabelle Morelli,"Marseille,France",43.296482,5.36978,
Marseille,Mademoiselle Marseille,Moussu T e lei Jovents,"Marseille,France",43.296482,5.36978,https://open.spotify.com/track/7n0WoHUsLHqDE3ZnerTPdV
Marseille,Marseille,La Baronne,"Marseille,France",43.296482,5.36978,
Marseille,Marseille,Philippe Clay,"Marseille,France",43.296482,5.36978,
Marseille,Marseille,Léo Ferré,"Marseille,France",43.296482,5.36978,
Marseille,Marseille,Patrick Fiori,"Marseille,France",43.296482,5.36978,https://open.spotify.com/track/6zHVF3iMy6FdGOdmuXeAMa
Marseille,Marseille,Jean Guidoni,"Marseille,France",43.296482,5.36978,https://open.spotify.com/track/1QZWGQiAO1dqC1iAZDwHC1
Marseille,Marseille,Luce Dufault,"Marseille,France",43.296482,5.36978,https://open.spotify.com/track/7GE1qKcv4gjED7M9djkuGH
Marseille,Marseille,"je nte reconnais plus,Franck Fernandel","Marseille,France",43.296482,5.36978,
Marseille,Marseille (Didier Barbelivien - Claude Morgan),Ginni Gallan,"Marseille,France",43.296482,5.36978,
Marseille,Marseille 99,Arthur H,"Marseille,France",43.296482,5.36978,
Marseille,Marseille dautrefois,Isabelle Morelli,"Marseille,France",43.296482,5.36978,
Marseille,Marseille mon pays,Tino Rossi,"Marseille,France",43.296482,5.36978,https://open.spotify.com/track/4IorgSSHcP6zQ4fzzuJA60
Marseille,Marseille quand tu dors,Jacques Bertin,"Marseille,France",43.296482,5.36978,
Marseille,Marseille sans bateau,Nicoletta,"Marseille,France",43.296482,5.36978,
Marseille,Marseille tombe,Warrior Kids,"Marseille,France",43.296482,5.36978,
Marseille,Mon Marseille à moi,Andrex,"Marseille,France",43.296482,5.36978,https://open.spotify.com/track/0PBv14RmkIYWiaTldq4Fh8
Marseille,Rencontre à Marseille,Leny Escudero,"Marseille,France",43.296482,5.36978,
Marseille,Soleil de Marseille,Sinclair,"Marseille,France",43.296482,5.36978,https://open.spotify.com/track/1VgnOMB06a4LYjCNw89GGH
Marseille,Sur le vieux port de Marseille,Jean-Paul Mauric,"Marseille,France",43.296482,5.36978,https://open.spotify.com/track/5ioSPLUjWmkJAHAVhn1Bsx
Marseille,Tais-toi Marseille,Barbara,"Marseille,France",43.296482,5.36978,https://open.spotify.com/track/2rHdbv8QSLPTQLt8KCjeli
Marseille,Tais-toi Marseille,Patachou,"Marseille,France",43.296482,5.36978,https://open.spotify.com/track/64jM9dsmL5Dh9La2Ixv9mD
Marseille,Tais-toi Marseille,Colette Renard,"Marseille,France",43.296482,5.36978,https://open.spotify.com/track/41t7hIIempGGTTzJCa8u5z
Marseille,Te voilà Marseille,Marc Ogeret,"Marseille,France",43.296482,5.36978,
Marseille,Tout ça c'est Marseille,Fernandel,"Marseille,France",43.296482,5.36978,https://open.spotify.com/track/6so7SYyyUVQQvEO0XKlisf
Martinville,Martinville,Allain Leprest,"St Martinville,LA 70582,USA",30.1231441,-91.8294817,
Marvejols,La Folle de Marvejols,Didier Wampas,"48100 Marvejols,France",44.550133,3.289894,https://open.spotify.com/track/2kKDkxWizSxWRS7bSIdBCs
Maubeuge,Un clair de lune à Maubeuge,Bourvil,"59600 Maubeuge,France",50.280228,3.9674,https://open.spotify.com/track/0BhHfT1JEI8P4758ySLoIR
Maubeuge,Un clair de lune à Maubeuge,Annie Cordy,"59600 Maubeuge,France",50.280228,3.9674,https://open.spotify.com/track/4RFOt92whJhiRvZ1CLIDsT
Maubeuge,Un clair de lune à Maubeuge,Pierre Perrin,"59600 Maubeuge,France",50.280228,3.9674,https://open.spotify.com/track/12bzlRMOpjV8KdUy1dgWs1
Maubeuge,Un clair de lune à Maubeuge,Fernand Raynaud,"59600 Maubeuge,France",50.280228,3.9674,https://open.spotify.com/track/4oUOf9wqwgRzryUs5yEeTF
Mayerling,Mayerling,Juliette,"2534 Mayerling,Austria",48.04531,16.09577,https://open.spotify.com/track/5AwY1C7R1fnMxCcPNqXTbO
Memphis,Memphis est loin d'ici,Johnny Hallyday,"Memphis,TN,USA",35.1495343,-90.0489801,https://open.spotify.com/track/5lqlP1Mc4KqIFZua78BjA9
Memphis,Memphis Tennessee,Danyel Gérard,"Memphis,TN,USA",35.1495343,-90.0489801,https://open.spotify.com/track/6SFc3kFR8TccXw4KkGBr7y
Memphis,Memphis USA,Johnny Hallyday,"Memphis,TN,USA",35.1495343,-90.0489801,https://open.spotify.com/track/56ByIuS6lr961M2BUb24qB
Memphis,Sur la route de Memphis,Eddy Mitchell,"Memphis,TN,USA",35.1495343,-90.0489801,https://open.spotify.com/track/6NQ1iVoOqcYKDdsrkLi1PK
Memphis,Sur la route de Memphis,Johnny Hallyday,"Memphis,TN,USA",35.1495343,-90.0489801,https://open.spotify.com/track/0rbEi5yEbU5yrz9JtU741E
Metz,Le Buffet de la gare de Metz,Bernard Lavilliers,"Metz,France",49.1193089,6.175715599999999,https://open.spotify.com/track/4egM10rc3Z9DVop4E0ZWhD
Mexico,Mexico,Rudy Hirigoyen,Mexico,23.634501,-102.552784,https://open.spotify.com/track/1k4Vd7jLYXdT8fSMH1v7Mj
Mexico,Mexico,Luis Mariano,Mexico,23.634501,-102.552784,https://open.spotify.com/track/1FlM93FFdy4zmAXrpvVZS5
Milan,Gare de Milan,Vincent Delerm,"Milan,Metropolitan City of Milan,Italy",45.4642035,9.189982,https://open.spotify.com/track/7nzkBXCtitGEdFWxLF2GYu
Monaco,Il faut naître à Monaco,Joe Dassin,Monaco,43.73841760000001,7.424615799999999,https://open.spotify.com/track/42pQ5zAOepI7XbRwoeSHCx
Mont-Saint-Aignan,Mont-Saint-Aignan,Allain Leprest,"76130 Mont-Saint-Aignan,France",49.459778,1.079798,https://open.spotify.com/track/3A6KeBzvU9FgtarAaMW7nU
Montelimar,Montélimar,Georges Brassens,"26200 Montélimar,France",44.556944,4.749496,https://open.spotify.com/track/3M3ezUbXhWdEaCnZ6ZjnPk
Monterey,Monterey,Vincent Delerm,"Monterey,CA,USA",36.6002378,-121.8946761,https://open.spotify.com/track/3G5Gygv3nzcvbJt05Ty0QD
Montfort-l'Amaury,Montfort-l'Amaury,Gérard Lenorman,"78490 Montfort-l'Amaury,France",48.772563,1.815425,https://open.spotify.com/track/4X2trE77S6H2mUZ4Q9MGAf
Montlucon,Montluçon,Mickey 3D,"03100 Montluçon,France",46.3415466,2.6019912,https://open.spotify.com/track/2H1GyL6w97Cpia5gqR0ym5
Montpellier,Montpellier,"Johnny Hallyday,Edouardo","Montpellier,France",43.610769,3.876716,
Montréal,À cheval dans Montréal,Willie Lamothe,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/1viFwo8nmWY5rnYua0MFE4
Montréal,À Montréal,Pierre Dudan,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,À Montréal,Grand Corps Malade,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/7ikgEINd19Z3T9CDw9QkFL
Montréal,Demain matin  Montréal m'attend,Louise Forestier,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Entre Québec et Montréal,Alain Barrière,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Hier à Montréal,Claude Dubois,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Hymne à Montréal (Ville-Marie),Éric Lapointe,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/622FM3OFxvESl4A7XZ5S3a
Montréal,Je reviendrai à Montréal,Robert Charlebois,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/22CCwa3H9V4c8CnUzF2wAM
Montréal,Je reviendrai à Montréal,La Bande Magnétik,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/7FZo42K9lZPQMvKOOCzM67
Montréal,La fille de Montréal,William Sheller,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/1Bvyngz5o75QPuYRKnuGjw
Montréal,L'Archipel de Montréal,Édith Butler,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Le carnaval de Montréal,Les Jérolas,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Le freak de Montréal,Lucien Francoeur,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Le mal de Montréal,Lucien Francoeur,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Le monde a rendez-vous à Montréal,Les Classels,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/4KGXVzfMuR0ORXsZZLTADA
Montréal,Le vieux Montréal,Bruno Brel,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Les Bleus de Montréal,Adamo,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Les filles de Montréal,Thomas Hellman,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/7c3vOTu9Nq0yD36B18BlWZ
Montréal,Les nuits de Montréal,Jacques Normand,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/1JZXuPH4vxTaGoCGjWbI80
Montréal,L'orignal de Montréal,Mannick,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/6DDnsQmqz55YIPoDas3IeX
Montréal,Moi je suis né à Montréal,Raymond Lévesque,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Montréal,Of Montréal,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/3X8gOyVXP93Tslnz9Bxw24
Montréal,Montréal,La Bande Magnétik,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/4VyiXHaReJqNQjWPJWYBo2
Montréal,Montréal,Beau Dommage,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/2eDibRMdHfi3RQEkSGiSwd
Montréal,Montréal,Éric Charden,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Montréal,Angélique Duruisseau,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Montréal,Franck Fernandel,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Montréal,Les Jérolas,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Montréal,Kent,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/36EKodd5JjiastEKcJ2fY3
Montréal,Montréal,Dominique Michel,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Montréal,Ariane Moffatt,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/0sczR0OFWOGd9U8tECZ47Z
Montréal,Montréal,Paul Piché,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Montréal,Gilles Rivard,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Montréal,Jen Roger,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Montréal,Tété,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/20G5HiYh3w3njuzBEt4ffv
Montréal,Montréal,Volo,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/6lt2EvyTamTFYI0RRrHxxv
Montréal,Montréal,Les Wriggles,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Montréal 4 AM,Cali,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/0L8QXlo0sdqguy9zECRZmm
Montréal,Montréal -40°C,Malajube,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/25R7WCwwMpqTTqhbCXJWcF
Montréal,Montréal en ville,Pierre Létourneau,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/1tRwyUcnbzwUqKu6j4HlTu
Montréal,Montréal est une femme,Jean-Pierre Ferland,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/42JCzy70GpUuDJZSlSrTd4
Montréal,Montréal janvier toute première fois,Nicolas Peyrac,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Montréal la nuit,Tex Lecor,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/0xfHkuGAkXVaga3XJ6BHkv
Montréal,Montréal ma réalité,Jean-Pierre Bérubé,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Montréal matin,Georges Dor,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Montréal mauve,Richard Séguin,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Montréal-Mirabel,Anne Vanderlove,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/2NtM42JaFZhOhdh6VHhnoG
Montréal,Nuits de Montréal,Andrex,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Paris Montréal boogie,La Souris déglinguée,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/23h0IxpmX6hNzKcLf9okJH
Montréal,Paris-Montréal,Les Cowboys fringants,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/1hCTgV3f6OuYeZwDBeD4oV
Montréal,Perdu dans Montréal,Ginette Reno,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/2ktvTgGkrtnnBUZtvoqEpc
Montréal,Quand tu reviendras à Montréal,Pierre Lalonde,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Québec-Montréal,Gilles Vigneault,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Rendez-vous à Montréal,Marc Gélinas,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/2SsQXTjy8vZJlE3XFKJ9S3
Montréal,Revoir Montréal,Didier Barbelivien,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Rock'n'reel de Montréal,Catherine Lara,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/4CBKfXtklEPDRO3hNE09Gj
Montréal,Seule à Montréal,Marie-Mai,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/0ZYRFbKoOXdHev1P3rhDI9
Montréal,Shake It Montréal,Nicolas Jules,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/3Cz2CmVbpwVN6OIdHPMdU9
Montréal,Si j'appelle Montréal,Claude Léveillée,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Sous le ciel de Montréal,Margot Lefebvre,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Sous les étoiles à Montréal,Arthur H,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/7hYwVqcG9zB6K4dhajOuG0
Montréal,Souvenir de Montréal,Michel Louvain,"Montréal,QC,Canada",45.5016889,-73.567256,
Montréal,Spleen et Montréal,Loco Locass,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/3siXFHetVZsvGy8pIbxG42
Montréal,Une lune au ciel de Montréal,Louise Forestier,"Montréal,QC,Canada",45.5016889,-73.567256,https://open.spotify.com/track/6GG39AmIAu3qf3AxG7ZOjg
Moscou,A Moscou,"Karine,Rebecca et Eddie Defacq","Moscow,Russia",55.755826,37.6172999,
Moscou,Moscou (Je suis né un dimanche),Les Blaireaux,"Moscow,Russia",55.755826,37.6172999,
Munich,Oberbayern de Munich,Sttellla,"Munich,Germany",48.1351253,11.5819805,https://open.spotify.com/track/3q5hJwY99hyK3QAqdQsd9b
Mykonos,Il a neigé sur Mykonos,Mireille Mathieu,"Mykonos,Mikonos,Greece",37.4467354,25.3288845,
